gallery_number,gallery_name,department,floor,summary,latitude,longitude,is_closed,lm_id
728,"Richmond Room, 1810–11",,1,Gallery 728,40.780430277,-73.963156184,False,e32b2daa6b1b1d72b62367a919c4e66a
728,"Richmond Room, 1810–11",,1,Gallery 728,40.780430277,-73.963156184,False,e32b2daa6b1b1d72b62367a919c4e66a
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
729,"Haverhill Room, ca. 1805",,1,Gallery 729,40.780377961,-73.963201218,False,b17c3fcf4d561ae6e33d9934dab680a4
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
730,An Evolving Collection,,1,Gallery 730,40.780335956,-73.963231849,False,a58ee531bdba8aaf065db0509d954eb6
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
731,Global Trade and Cultural Exchange,,1,Gallery 731,40.780550989,-73.963188321,False,df548cf3173d261224fd86791bc84082
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
732,An Evolving Collection,The Israel Sack Galleries,1,Gallery 732,40.780656762,-73.963116531,False,67c882fdb368938f5b279d09bb9fcbb2
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
733,Neo-Classisism,The Israel Sack Galleries,1,Gallery 733,40.780612286,-73.96307972,False,17eae1d7eda1df2d46dff51f0c00ccf3
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
734,"Shaker Retiring Room, ca. 1830–40",,1,Gallery 734,40.780664375,-73.963024051,False,ec39672f4056b27823f11f985d75bdb1
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
735,Vanderlyn Panorama,The Lawrence A. and Barbara Fleischman Gallery,1,Gallery 735,40.780701998,-73.963242697,False,a0b800278ee77f46f53c63f160a9e06f
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
736,"Art, Industry, and Innovation",Martha J. Fleischman Gallery,1,Gallery 736,40.780703015,-73.96341842,True,00be4d4ecc29aa49ca0da6755a1820b7
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
737,"Renaissance Revival Parlor, 1870",,1,Gallery 737,40.78064854,-73.963458146,True,201a362b375469d268dde8c50ececd53
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
738,Greek Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 738,40.780823512,-73.963432548,True,2128f8c6f262d12efc1f03b96ba7874e
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
739,Rococo Revival Parlor,Richard and Gloria Manney Rooms,1,Gallery 739,40.780735889,-73.963496441,True,4072cabacb40e7c19d02e5671b1366b3
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
740,"Gothic Revival Library, 1859",,1,Gallery 740,40.780824569,-73.963549772,True,691d2d8c5b040b4f16aa6260fcd3a6b4
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
741,"McKim, Mead & White Stair Hall, 1882–84",,1,Gallery 741,40.780757741,-73.963598503,False,bda2c5607b11400bc7b97e151164d7b7
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
742,Worsham-Rockefeller Dressing Room,,1,Gallery 742,40.780681415,-73.963536169,False,104f308c58b1236ad1743971e052d932
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
743,"Aesthetic, Arts and Crafts, and Louis C. Tiffany",Deedee Wigmore Galleries,1,Gallery 743,40.78062718,-73.963657484,False,4e94f398a86e9aef45d98245dac88723
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
744,Gallery 744,"The entrance foyer to ""Art of Native America,"" with rotating displays of Native American art.",1,Gallery 744,40.780463881,-73.963482508,False,e1a3fe18ea65c9725b5fd1274a7d0541
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
745,"The Frank Lloyd Wright Room, 1912–14",,1,Gallery 745,40.7804904,-73.963612381,False,e2455431126252d31ed61c2a3d069dd7
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
747,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 747,40.7804174,-73.963061761,False,bf65ef192eaa165a8a95751b2d03bd73
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
748,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 748,40.780491469,-73.963019602,False,cd45d07052d33d3e7854231d68931416
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
749,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 749,40.780552956,-73.962962912,False,ea7a93d474ec47c133d61f3a268f7f6b
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
750,"Silver, 1660–1800",,2,Gallery 750,40.780614726,-73.962917869,False,c0cd1e2079606ac0d0fa04eeead10fcd
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
751,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 751,40.780665117,-73.963037464,False,b85d1ad766e53960b5499753eeddf8c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
752,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 752,40.780607331,-73.963079602,False,a129768a852c1268111f34e7226bb1c9
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
753,The Calculated Curve: Eighteenth-Century American Furniture,,2,Gallery 753,40.780550758,-73.963120856,False,d98efbb2bf57707904e8b31287537f82
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
754,Portrait Miniatures by American Women Artists,Anthony W. and Lulu C. Wang Galleries of Eighteenth-Century American Art,2,Gallery 754,40.780529419,-73.963213744,False,4198b1e4c6fc618f59e9354331dd1ab9
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
755,American Identities,The Joan Whitney Payson Galleries,2,Gallery 755,40.780611221,-73.963257655,False,4c7aa7d4ead832cea4f7f4dfedeacc9e
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
756,American Places,The Joan Whitney Payson Galleries,2,Gallery 756,40.780667795,-73.963216401,False,4d3d320440f3c5a30dbd9498cdcf3d20
